%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1519700453640420096,7148,1519700453623665094,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453674437062,7149,1519700453655210971,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453706800153,7150,1519700453683600902,optoforce_0,-0.0281412691712,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700453737926919,7151,1519700453723706007,optoforce_0,0.0,0.0724637681159,2.12765957447,0.0,0.0,0.0
1519700453772409679,7152,1519700453753853082,optoforce_0,-0.0422119037569,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453805803010,7153,1519700453793749094,optoforce_0,-0.0281412691712,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453839796573,7154,1519700453823853969,optoforce_0,-0.0140706345856,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700453873268024,7155,1519700453853815078,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700453907006733,7156,1519700453883642911,optoforce_0,-0.0281412691712,0.0579710144928,1.96399345336,0.0,0.0,0.0
1519700453940160582,7157,1519700453923770904,optoforce_0,-0.0281412691712,0.0724637681159,2.12765957447,0.0,0.0,0.0
1519700453974177525,7158,1519700453953857898,optoforce_0,-0.0281412691712,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700454006720125,7159,1519700453983647108,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700454040168759,7160,1519700454023772954,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700454073875632,7161,1519700454053868055,optoforce_0,-0.0281412691712,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700454106424558,7162,1519700454083673000,optoforce_0,-0.0281412691712,0.0579710144928,2.12765957447,0.0,0.0,0.0
1519700454138046457,7163,1519700454123761892,optoforce_0,-0.0140706345856,0.0724637681159,1.96399345336,0.0,0.0,0.0
1519700454173371401,7164,1519700454153836011,optoforce_0,-0.0422119037569,0.0869565217391,1.96399345336,0.0,0.0,0.0
1519700454205096455,7165,1519700454183675050,optoforce_0,-0.0562825383425,0.0869565217391,2.12765957447,0.0,0.0,0.0
1519700454240767390,7166,1519700454223822116,optoforce_0,0.0562825383425,0.130434782609,1.96399345336,0.0,0.0,0.0
1519700454273422227,7167,1519700454253848075,optoforce_0,0.267342057127,0.347826086957,1.63666121113,0.0,0.0,0.0
1519700454307236846,7168,1519700454293914079,optoforce_0,0.464330941325,0.608695652174,0.818330605565,0.0,0.0,0.0
1519700454340404754,7169,1519700454323843002,optoforce_0,0.647249190939,0.855072463768,0.0,0.0,0.0,0.0
1519700454374798488,7170,1519700454353904962,optoforce_0,0.956803151822,1.17391304348,-0.981996726678,0.0,0.0,0.0
1519700454406975524,7171,1519700454383728027,optoforce_0,1.28042774729,1.52173913043,-1.96399345336,0.0,0.0,0.0
1519700454439520077,7172,1519700454424052000,optoforce_0,1.68847615027,2.02898550725,-4.25531914894,0.0,0.0,0.0
1519700454472983294,7173,1519700454453996896,optoforce_0,2.26537216828,2.59420289855,-6.3829787234,0.0,0.0,0.0
1519700454504584040,7174,1519700454493858098,optoforce_0,2.92669199381,3.34782608696,-9.00163666121,0.0,0.0,0.0
1519700454539421187,7175,1519700454523853063,optoforce_0,3.33474039679,3.73913043478,-11.2929623568,0.0,0.0,0.0
1519700454572148390,7176,1519700454553940057,optoforce_0,3.67243562685,4.07246376812,-13.4206219313,0.0,0.0,0.0
1519700454607215551,7177,1519700454593832015,optoforce_0,3.75685943436,4.08695652174,-15.2209492635,0.0,0.0,0.0
1519700454640628173,7178,1519700454623929023,optoforce_0,3.64429435768,3.86956521739,-16.3666121113,0.0,0.0,0.0
1519700454674759219,7179,1519700454653944969,optoforce_0,3.60208245392,3.63768115942,-17.348608838,0.0,0.0,0.0
1519700454708925486,7180,1519700454683764934,optoforce_0,3.33474039679,3.28985507246,-18.3306055646,0.0,0.0,0.0
1519700454739820607,7181,1519700454723923921,optoforce_0,3.15182214718,3.07246376812,-19.4762684124,0.0,0.0,0.0
